nom_fr,year,month,date,P,NDVI,LST,ET_PET,P_mean,P_sd,NDVI_mean,NDVI_sd,NDVI_min,NDVI_max,LST_mean,LST_sd,LST_min,LST_max,Z_P,Z_NDVI,Z_LST,VCI,TCI,PC1_raw,CDAI,Severite
Casablanca-Settat,2006,7,2006-07,0.7626227432472216,0.22166450154384584,42.042046463571886,0,0.2520123087202013,0.44829002825707154,0.2220770867228174,0.01012686662483494,0.2046347605973949,0.24958656976673055,42.10493742298175,1.45535123499734,38.661806657528125,44.9649826912454,1.139018051577563,-0.04074164243061487,0.04321359538337008,37.87601357924309,46.372361723706376,0.7334256643453735,0.5848404256095786,Normal
Rabat-Salé-Kénitra,2006,7,2006-07,1.3126140065096066,0.27053238217850584,41.2892604607086,0,0.43153488426967473,0.5591751747657427,0.26840071000271426,0.01798314306281337,0.2381445404921823,0.30173132971888106,41.42357447261884,1.7439736038805924,36.71173583521653,45.09175219146385,1.575676392660038,0.11853724170162316,0.07701608075453291,50.92685036483995,45.37565359708552,1.1086517766472996,0.8840492069307995,Normal
Fès-Meknès,2006,8,2006-08,2.9841093417850257,0.2137880180190287,40.87175758002277,0,5.631517483774288,2.69969470859358,0.22226210777239988,0.01319609481634488,0.19118279732519516,0.24680099407593592,40.62076907846503,1.2946175776272513,37.501624875793325,42.38671583816686,-0.980632415051272,-0.6421664796523779,-0.1938707660819414,40.63626364723482,31.011810601515364,-1.0531946153756186,-0.8398271522932953,Sécheresse modérée
Guelmim-Oued Noun,2006,8,2006-08,0.9874859864354056,0.1380850809205912,42.62682357116431,0,0.474435294983548,0.42045802654563214,0.1295170448694012,0.01056958868020722,0.113364963706409,0.155796865636299,43.46837951972559,2.0114717767813763,39.37388072181294,47.69720865115778,1.220218568942402,0.810630982001661,0.418378203599695,58.24460283381623,60.9176885888205,1.429358711512431,1.1397838906221285,Normal
Laâyoune-Sakia El Hamra,2006,8,2006-08,1.8892705624470756,0.13664207576880325,40.09182935840179,0,0.9118033335055336,0.7579590190464476,0.11351686201442132,0.00711159165774714,0.10527665339014454,0.13664207576880325,41.05226066771508,1.7716715792230286,36.92541050422448,44.55432034442102,1.2896043247446904,3.2517634402124407,0.5421045980398312,99.96812791911032,58.49440129789419,2.7115617442489657,2.1622244784529947,Normal
Souss-Massa,2006,8,2006-08,1.7251832017645274,0.17049225650279748,43.98985598420475,0,1.303434904060604,1.0568088864088787,0.16471798389214795,0.01409598654573963,0.14203091164721968,0.19701586803791368,44.24878028790957,1.3432600166473316,41.4254893808193,47.21156121155239,0.3990771681879567,0.40963948084887625,0.19275814101209568,51.7526455578641,55.68025689224401,0.5718718190539294,0.45601589132846077,Normal
Dakhla-Oued Ed-Dahab,2006,8,2006-08,9.0624692490367,0.125755900621118,40.40699558828231,0,4.964151662273183,2.2960967710932154,0.10283456760630674,0.03366133263634848,0.037977950310559,0.16009223602484474,41.43375027328594,1.4742754752727152,36.774854499653394,43.33771902341065,1.7849062976610652,0.680939559417803,0.6964469681717383,71.87591706036156,44.65609428489422,1.905220787857381,1.519240722841711,Normal
Tanger-Tétouan-Al Hoceima,2006,8,2006-08,0.5718583931219678,0.3398033306958114,37.78659742789358,0,1.531163959564739,1.2128977262994518,0.3472701580996577,0.01882953146225645,0.3130557534578626,0.37955996998125696,37.82240631212962,0.989861168897178,35.267466450243546,39.40677641819624,-0.7909204095629813,-0.3965487627142213,0.03617566317500417,40.21332376145661,39.141187510179265,-0.6686102897003359,-0.533156044851943,Anormalement sec
Drâa-Tafilalet,2006,8,2006-08,3.6847161121120897,0.13771802290059573,44.25691501478444,0,4.588428619348309,2.4172764779589406,0.14165021858353077,0.00731214958888106,0.13006428507065776,0.15685555339443089,43.96957750029168,1.579954449049089,39.650523460359665,46.80741192479877,-0.3738556658604815,-0.5377619310352124,-0.18186442948763423,28.55737175374269,35.63690225154279,-0.6096667608347831,-0.48615392836692856,Normal
Marrakech-Safi,2006,8,2006-08,2.705289952358364,0.1844125758005584,41.74170620980282,0,1.4815481345805626,0.9548552754630052,0.17803455311819685,0.01080200148937641,0.15906235050499876,0.1971621943000704,41.424482701691765,1.5243549133281953,37.821983118533275,44.35479918422254,1.2815992634951032,0.5904482320831204,-0.20810344450456544,66.51883810355035,39.9994267127946,0.9630106166289767,0.767913595440555,Normal
l'Oriental,2006,8,2006-08,1.155928944797189,0.14792671484915737,42.91575219045995,0,4.73428953395807,2.907421588463928,0.14908744425444723,0.0087600452694891,0.1320433322066057,0.1672529312954373,42.46252884770571,1.543142353136289,38.75539950561873,44.52195195350699,-1.230767702681684,-0.1325026720275818,-0.2937015770664982,45.098135848992136,27.85367847070211,-1.0343697344238028,-0.8248160176642169,Sécheresse modérée
Béni Mellal-Khénifra,2006,8,2006-08,5.243499119814713,0.23470234507912804,40.73538187178274,0,5.0203679948835855,2.359043991017038,0.24089165614740635,0.01590843725841776,0.2148679375298337,0.27513718697599837,41.047329931737025,1.3351980601989517,37.86047863809251,42.853294927215266,0.09458540229889068,-0.3890583950980685,0.23363429685315795,32.904204567126236,42.419121611471944,0.025027587935473068,0.019957230693894188,Normal
Casablanca-Settat,2006,8,2006-08,1.1634186494490422,0.21865456892648685,42.298784602164666,0,0.3777831478021399,0.4380330663461794,0.22237804256188548,0.0091074037746473,0.2073783971741715,0.24057565758878643,42.13514554404754,1.3333861442066202,38.7623046831844,44.6935029359412,1.7935529575431894,-0.40884029384574255,-0.12272443269949689,33.95694679875658,40.374882009301835,0.8691796500758558,0.6930919126415688,Normal
Rabat-Salé-Kénitra,2006,8,2006-08,1.5154243212440872,0.26656054535298773,41.68011859418287,0,1.0195985935925973,1.002585029365351,0.2701994999543591,0.01732898296047895,0.22723842580610015,0.3025063103070921,41.32443343669748,1.3874426327959,38.40468679381112,44.206377546836315,0.4945473083368836,-0.209992393071797,-0.2563602624554154,52.23595191011171,43.543420458839954,0.05109712147029131,0.04074531847038987,Normal
Fès-Meknès,2006,9,2006-09,14.534490923543284,0.22054338053137065,35.73519361540775,0,19.92610333867024,14.133107687359344,0.23196735865617643,0.01515889852374668,0.203083986625976,0.26521026332914444,35.014587722481984,1.7972487703093376,30.7640184991839,38.312055350499215,-0.38148810115904047,-0.7536153175581928,-0.4009494427428314,28.09855181506937,34.139450719525165,-0.8571927498282077,-0.6835334472327651,Anormalement sec
Guelmim-Oued Noun,2006,9,2006-09,2.157645333008394,0.13666631526698794,39.92611871446173,0,4.9876252280573805,3.4055295883877,0.13148677459231445,0.00987892251703689,0.11736279064472352,0.1555295799597445,40.64448163344597,1.7726184521880644,36.206038523828184,43.23782247314943,-0.8309955387551928,0.5243021863711363,0.4052552415312591,50.56350984096319,47.09614335339514,-0.020793989665228496,-0.016581320176173524,Normal
Laâyoune-Sakia El Hamra,2006,9,2006-09,5.488360111245621,0.13420898944053353,40.56051104398763,0,7.763013215500406,3.920725456449238,0.1166624337361416,0.00617483584933458,0.10902218414227496,0.13420898944053353,40.11181758380224,1.668883708342495,34.73015451933453,41.999091997479965,-0.5801612812529852,2.8416230216521097,-0.26885843389952147,99.96031242897016,19.79077380621503,0.8075912177395729,0.6439807256035095,Normal
Souss-Massa,2006,9,2006-09,6.616707311953139,0.16968389499164882,39.41257251064089,0,9.20660728864654,5.920568862879646,0.17114710479764114,0.01411251203929928,0.15269017484845274,0.2038973134716234,39.98674694101909,1.7857438388547138,35.87729153089905,42.69511253653623,-0.4374410697139881,-0.10368174014078452,0.3215323597288436,33.179753106137234,48.146397632637694,-0.12194520504162165,-0.09724023726555216,Normal
Dakhla-Oued Ed-Dahab,2006,9,2006-09,18.112021397830944,0.15073385093167702,40.9841531349229,0,14.110206338141762,8.032527336462099,0.10777187052078356,0.03674005365217463,0.031872049689441,0.19157546583850932,40.95085314421266,1.633376425959523,35.64021014215677,43.17295167739096,0.49820123755119006,1.1693499638738427,-0.02038721153372743,74.42192654078384,29.05709198332152,0.8592296473821321,0.6851576882298722,Normal
Tanger-Tétouan-Al Hoceima,2006,9,2006-09,15.731028567574798,0.34330076209033317,33.556998926207996,0,18.16066921303675,10.095571547151929,0.35652293442487326,0.01732473977423203,0.32301650919128616,0.3879066545010358,33.09692574699616,1.198799671761808,31.026307320930613,35.46206242976653,-0.24066400144996064,-0.7631960137263419,-0.3837781991845968,31.254556984789687,42.947799462232666,-0.7611022694455349,-0.6069100071542249,Anormalement sec
Drâa-Tafilalet,2006,9,2006-09,18.96709624741073,0.14160152875760973,37.63265960104086,0,21.448420872646295,13.050357871870984,0.14734803082518894,0.00888277623194226,0.13372888321135795,0.1663424082987187,38.92782133962095,2.134316350491433,34.16871883733993,42.296409400924695,-0.1901346039393958,-0.6469263569777784,0.6068274453699783,24.13180526987825,57.380925433931935,-0.039830045332455884,-0.03176084748148785,Normal
Marrakech-Safi,2006,9,2006-09,5.053780464969789,0.18300320430240508,37.90968350186326,0,8.296003203823558,5.254867237245387,0.18174782953214108,0.01115054326203374,0.1656719790706999,0.2017589562218465,37.66075256997531,1.7129986497305143,33.572677276755684,40.56247249954617,-0.616994225063115,0.11258418004962992,-0.1453188138397635,48.01295454501697,37.952259227959615,-0.43233278756350396,-0.3447461737097722,Normal
l'Oriental,2006,9,2006-09,21.46351579307954,0.1498595322415076,36.440013353518786,0,22.24798467226579,13.7875298396617,0.15374944657616604,0.01087458164729211,0.13497210752768923,0.18825641021896175,36.32864678132844,1.9285626112204544,31.945821975735168,39.04885082481975,-0.05689698505163861,-0.3577070328610816,-0.05774589403652935,27.93436439174265,36.72846969768699,-0.24298506112563203,-0.19375854087724567,Normal
Béni Mellal-Khénifra,2006,9,2006-09,11.028205500656584,0.24283461439604428,36.344366291414026,0,15.79748387890036,11.017617391062776,0.24964911757076996,0.01755993790279699,0.226098601948521,0.28918144606073215,35.99185454973796,2.021985294556865,31.643350573571453,39.38859070982328,-0.4328774733194583,-0.3880710292056469,-0.17433941909717193,26.526007319876328,39.30440418135357,-0.5713640106653999,-0.4556109602106756,Normal
Casablanca-Settat,2006,9,2006-09,5.237625486274024,0.221539404365188,38.834917895942894,0,7.919818601373143,6.1699239077236205,0.2284625782263167,0.00961000652389251,0.2122462454769084,0.24542629559989568,39.337170211409834,1.4442060500943437,35.337327475090554,41.43318976205575,-0.43472061490766545,-0.7204130240615572,0.3477705383065873,27.99983384732277,42.6234629565442,-0.3961980863148944,-0.3159320278666835,Normal
Rabat-Salé-Kénitra,2006,9,2006-09,9.059140328673928,0.2786062139542065,37.709288981630024,0,12.285043566217622,9.924333976599904,0.27734188508321944,0.01751025654132234,0.2458314568348592,0.3133221371584777,37.54627161265289,1.3140478026814306,34.863451646559305,39.922260920870464,-0.3250498466849152,0.07220504554021583,-0.12405741149179313,48.55470635586972,43.74483094262687,-0.25204050613281587,-0.20097943669470048,Normal
Fès-Meknès,2006,10,2006-10,32.973106474623734,0.23114933444035576,30.433528023623648,0,47.107709929060285,25.476647138312913,0.2507883622387509,0.02192689505129525,0.21607480387756953,0.30415476056906987,27.892930163229725,2.632837318262762,19.6984403069052,31.986349362738235,-0.5548062654280872,-0.8956593148483657,-0.9649657587162654,17.112655209468112,12.636975651117003,-1.3958861699497143,-1.1130925755980674,Sécheresse modérée
Guelmim-Oued Noun,2006,10,2006-10,14.88570548426769,0.1415756919461925,36.17269604037057,0,8.446247915928845,5.609992545023209,0.13607529387615264,0.01319133087771957,0.11329006457253696,0.16978831865499655,36.53665793447678,2.34267955437934,30.786049545631723,40.96350050707523,1.1478549243441472,0.4169706696789888,0.15536136533305667,50.05574465701907,47.07268821618909,1.0281025076399783,0.8198184729124728,Normal
Laâyoune-Sakia El Hamra,2006,10,2006-10,5.550849424769461,0.1396189699888848,38.22045451848674,0,3.9987183616563136,2.592802566433993,0.12075856763188646,0.00929365871843254,0.10552474990737314,0.1408020655798444,37.36772745663048,2.1708761128680747,32.005520181298884,40.63748629294645,0.5986306413017279,2.0293840056329606,-0.3928031898281233,96.61891087995004,28.000908983034428,1.0931235840824534,0.8716668821908029,Normal
Souss-Massa,2006,10,2006-10,40.546871307804416,0.17554392574942626,34.27079354939999,0,24.124380116137505,14.108928003473029,0.18290339096388084,0.02517241794363465,0.15119422184067133,0.2705499953280308,34.17342916880297,2.1216855088610775,29.067782496037204,38.39883631323015,1.1639786656806514,-0.29236226853271213,-0.04589010962764529,20.39923438466513,44.23978706719417,0.5728470903310995,0.45679358168830664,Normal
Dakhla-Oued Ed-Dahab,2006,10,2006-10,4.1968625237258435,0.105,40.86730078490354,0,2.7247608193108497,2.088364265555559,0.11618418537983756,0.0317996983081791,0.02765465838509317,0.16184720496894411,39.558242468846785,2.0558917233610523,34.196867680505285,43.32637716175635,0.7049065762592793,-0.35170727946689084,-0.6367350484375979,57.6332890721867,26.935441475347258,-0.12567015969898596,-0.10021055064984553,Normal
Tanger-Tétouan-Al Hoceima,2006,10,2006-10,66.40366660658299,0.3671311131558381,27.445126366171436,0,66.7564121117008,33.71483305050327,0.387978687614534,0.02497694124922878,0.3269956087132941,0.428936807825644,26.210731670244765,2.4572138783879134,19.989581271070083,29.627536637948992,-0.01046262055011255,-0.8346728388665128,-0.5023554143103373,39.36736869403056,22.643889957080148,-0.7243646904171308,-0.5776151209792032,Anormalement sec
Drâa-Tafilalet,2006,10,2006-10,45.16180936506545,0.14873436495901182,33.70814025423271,0,36.60482534978874,16.30738001577806,0.1541239297826083,0.01169560980626773,0.1322619280894924,0.17621452275774152,32.48449647885897,2.3409933206505857,24.965521121653225,36.34939145412566,0.5247307664994302,-0.4608194795202717,-0.522702805078348,37.46920989041676,23.20167748389624,-0.21919859742119302,-0.174790994153792,Normal
Marrakech-Safi,2006,10,2006-10,31.642483807466785,0.18849036680615425,32.184885004573665,0,26.22349687877055,14.221601061449173,0.1930954903663057,0.01966383836072122,0.1635238400170649,0.25730529584782824,31.686768453933187,2.635188441596459,24.937939026690756,35.6783389106596,0.3810391604490728,-0.23419250482399387,-0.18902502104885824,26.61919102112965,32.52626244088011,0.01043731308650812,0.008322810237602151,Normal
l'Oriental,2006,10,2006-10,25.40318826445624,0.15447884791434197,31.15031383137207,0,27.251746552857675,18.682491887393653,0.1631580422956333,0.0180171296383577,0.14440916202764728,0.2102946682090291,29.031622097039477,2.7702393347209413,20.6270796107241,33.463131919094074,-0.09894602387858029,-0.48171903935317745,-0.7648045812424429,15.281293778937211,18.01812761701765,-0.7810864965354555,-0.6228456151441355,Anormalement sec
Béni Mellal-Khénifra,2006,10,2006-10,37.031548669161715,0.25289228516700735,30.72915369066352,0,45.604612883369974,19.6871932335806,0.265402544811696,0.02403985381106786,0.2196619095994027,0.32307523560946344,29.07094531635241,2.5856658537590684,22.3136720026884,33.29331366948238,-0.43546401523530104,-0.5203966606040251,-0.6413080684421723,32.13044566403916,23.353746153657227,-0.9346512104794108,-0.7452995420076816,Anormalement sec
Casablanca-Settat,2006,10,2006-10,38.19835189055651,0.22936160453894713,33.871256923842886,0,36.641283108876635,23.4561231329796,0.24841671998452136,0.02457317435080564,0.2122478166847559,0.31991699502767607,33.03027656869888,2.787274839682371,26.494705137385672,37.73871581043576,0.06638218826071116,-0.7754437897824744,-0.3017213599358721,15.893312075329796,34.395693489451524,-0.518937193299233,-0.4138053299029992,Normal
Rabat-Salé-Kénitra,2006,10,2006-10,48.520458289898606,0.28486231246367344,32.727236022014964,0,55.638544749461346,31.600151892983263,0.30142674980356343,0.02691252524276913,0.25233386193648594,0.3542315719689229,30.617656437791403,2.62443839197038,24.678096889123836,35.06174603319248,-0.225254817877736,-0.6154917530208553,-0.8038213397113607,31.919518667266463,22.48253702078649,-0.9499685761111193,-0.7575137513962522,Anormalement sec
Fès-Meknès,2006,11,2006-11,37.04177680711692,0.2466006110313258,20.0178191438333,0,57.6619811691176,35.6386108753676,0.2737732941473974,0.02857766212946909,0.2231054905304734,0.34222438425635077,19.621005979643567,2.2308516603383155,15.894323401698689,23.74035127651937,-0.5785916974741793,-0.9508364607632228,-0.17787519055819057,19.722436569348208,47.444738249764654,-0.9335465422824708,-0.744418669344148,Anormalement sec
